timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-03-17T00:04:06.242544,12987,23.284,67.375,59.062,21.375,59.062
2026-03-17T00:09:12.563148,13037,22.325,67.312,58.812,21.312,58.812
2026-03-17T00:14:18.868698,12981,22.645,67.187,58.812,21.375,58.812
2026-03-17T00:19:25.177793,13015,22.965,67.125,59.0,21.437,59.0
2026-03-17T00:24:31.488117,12981,22.645,67.062,58.875,21.437,58.875
2026-03-17T00:29:37.806855,12959,22.325,66.937,59.0,21.5,59.0
2026-03-17T00:34:44.117664,13009,23.284,66.875,58.937,21.437,58.937
2026-03-17T00:39:50.431998,13031,22.325,66.75,58.937,21.375,58.937
2026-03-17T00:44:56.741099,12998,22.645,66.687,58.812,21.312,58.812
2026-03-17T00:50:03.033476,13031,22.325,66.625,58.562,21.187,58.562
2026-03-17T00:55:09.329769,12976,23.284,66.562,58.5,21.125,58.5
2026-03-17T01:00:15.646437,13015,22.645,66.437,58.437,21.062,58.437
2026-03-17T01:05:21.952131,12965,23.284,66.375,58.25,21.062,58.25
2026-03-17T01:10:28.258249,13004,22.965,66.25,58.125,21.062,58.125
2026-03-17T01:15:34.588465,13004,22.965,66.187,58.125,21.125,58.125
2026-03-17T01:20:40.915104,12998,23.284,66.125,58.0,21.187,58.0
2026-03-17T01:25:47.237825,13004,22.645,66.062,58.062,21.187,58.062
2026-03-17T01:30:53.528385,12965,23.284,65.937,57.937,21.187,57.937
2026-03-17T01:35:59.826875,13015,22.645,65.875,57.812,21.25,57.812
2026-03-17T01:41:06.138840,12993,22.965,65.75,57.687,21.312,57.687
2026-03-17T01:46:12.462539,13015,22.645,65.687,57.5,21.437,57.5
2026-03-17T01:51:18.828665,13020,22.645,65.625,57.312,21.5,57.312
2026-03-17T01:56:25.207088,12954,22.965,65.625,57.5,21.562,57.5
