timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-03-08T00:01:06.794614,12959,21.686,85.625,79.437,21.375,79.437
2026-03-08T00:06:12.772076,12976,22.645,85.562,79.437,21.5,79.437
2026-03-08T00:11:18.759533,12981,22.645,85.5,79.312,21.5,79.312
2026-03-08T00:16:24.755759,12954,22.005,85.375,78.312,21.25,78.312
2026-03-08T00:21:30.759693,12987,22.965,85.25,78.125,21.25,78.125
2026-03-08T00:26:36.798404,12959,22.005,85.125,78.312,21.312,78.312
2026-03-08T00:31:42.846328,12943,22.965,85.0,78.312,21.437,78.312
2026-03-08T00:36:48.912010,12920,22.965,84.937,77.687,21.5,77.687
2026-03-08T00:41:54.988557,12948,22.645,84.875,77.875,21.562,77.875
2026-03-08T00:47:01.079496,12954,22.645,84.75,77.937,21.5,77.937
2026-03-08T00:52:07.173385,12932,22.325,84.687,77.812,21.375,77.812
2026-03-08T00:57:13.240983,12943,22.005,84.5,78.187,21.375,78.187
2026-03-08T01:02:19.301386,12943,22.325,84.5,78.25,21.375,78.25
2026-03-08T01:07:25.360538,12976,22.325,84.437,77.875,21.437,77.875
2026-03-08T01:12:31.427433,12943,22.325,84.25,77.687,21.5,77.687
2026-03-08T01:22:43.548520,12920,22.325,84.062,77.75,21.625,77.75
2026-03-08T01:38:01.710741,12932,22.325,83.875,77.0,21.625,77.0
2026-03-08T01:43:07.746476,12909,22.005,83.75,77.062,21.562,77.062
2026-03-08T01:48:13.783815,12948,22.325,83.625,77.125,21.625,77.125
2026-03-08T01:53:19.822930,12959,22.325,83.562,77.062,21.687,77.062
2026-03-08T01:58:25.851049,12943,22.005,83.437,77.125,21.687,77.125
2026-03-08T02:03:31.855860,12904,22.005,83.375,77.187,21.687,77.187
2026-03-08T02:08:37.912778,12954,22.965,83.25,77.125,21.625,77.125
2026-03-08T02:13:43.996557,12948,22.645,83.187,77.187,21.562,77.187
2026-03-08T02:18:50.058262,12904,22.005,83.062,77.0,21.5,77.0
2026-03-08T02:23:56.125804,12954,21.686,82.937,76.875,21.375,76.875
2026-03-08T02:29:02.192999,12932,22.325,82.812,76.687,21.437,76.687
2026-03-08T02:34:08.253286,12915,22.325,82.75,76.125,21.437,76.125
2026-03-08T02:39:14.320444,12943,22.325,82.687,76.25,21.437,76.25
2026-03-08T02:44:20.343094,12915,21.686,82.625,76.5,21.562,76.5
2026-03-08T02:49:26.257882,12887,22.325,82.562,76.25,21.562,76.25
2026-03-08T02:54:32.272110,12898,22.325,82.5,76.25,21.625,76.25
2026-03-08T02:59:38.312397,12948,22.645,82.375,76.25,21.562,76.25
