timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-03-16T00:04:26.117072,13087,22.965,60.875,56.0,20.75,56.0
2026-03-16T00:09:32.426617,13103,22.645,60.875,55.937,20.625,55.937
2026-03-16T00:14:38.753594,13065,23.604,60.812,56.0,20.625,56.0
2026-03-16T00:19:45.084249,13048,23.284,60.687,55.812,20.625,55.812
2026-03-16T00:24:51.408219,13092,22.645,60.625,56.0,20.625,56.0
2026-03-16T00:29:57.731135,13026,22.965,60.625,55.875,20.687,55.875
2026-03-16T00:35:04.059154,13042,23.284,60.5,55.687,20.625,55.687
2026-03-16T00:40:10.375101,13031,22.645,60.437,55.375,20.625,55.375
2026-03-16T00:45:16.671666,13042,23.284,60.375,55.562,20.562,55.562
2026-03-16T00:50:22.968206,13076,22.965,60.25,55.437,20.625,55.437
2026-03-16T00:55:29.266876,13076,22.965,60.187,55.25,20.687,55.25
2026-03-16T01:00:35.569025,13054,22.965,60.125,54.875,20.687,54.875
2026-03-16T01:05:41.887530,13037,23.284,60.062,54.875,20.687,54.875
2026-03-16T01:10:48.214355,13098,22.645,59.937,54.625,20.687,54.625
2026-03-16T01:15:54.527731,13115,22.965,59.937,54.937,20.687,54.937
2026-03-16T01:21:00.822866,13054,22.645,59.875,55.062,20.75,55.062
2026-03-16T01:26:07.113255,13087,22.965,59.812,55.187,20.75,55.187
2026-03-16T01:31:13.396425,13031,23.924,59.687,55.187,20.812,55.187
2026-03-16T01:36:19.693297,13031,22.965,59.625,54.75,20.875,54.75
2026-03-16T01:41:25.981301,13037,23.284,59.562,54.437,20.812,54.437
2026-03-16T01:46:32.271752,13070,22.965,59.562,54.125,20.75,54.125
2026-03-16T01:51:38.561967,13081,22.965,59.437,54.062,20.687,54.062
2026-03-16T01:56:44.869958,13031,22.645,59.375,54.25,20.625,54.25
2026-03-16T02:01:51.171824,13076,22.965,59.312,54.5,20.562,54.5
2026-03-16T02:06:57.506732,13054,22.965,59.187,54.562,20.562,54.562
2026-03-16T02:12:03.813700,13076,22.965,59.187,54.5,20.5,54.5
2026-03-16T02:17:10.108760,13054,22.965,59.125,54.562,20.562,54.562
2026-03-16T02:22:16.347311,13081,22.645,59.0,54.437,20.625,54.437
2026-03-16T02:27:22.619880,13076,22.325,59.0,54.375,20.687,54.375
2026-03-16T02:32:28.909278,13026,22.645,58.875,54.437,20.687,54.437
2026-03-16T02:37:35.173021,13076,22.645,58.812,54.25,20.687,54.25
2026-03-16T02:42:41.449611,13026,22.965,58.812,54.0,20.5,54.0
2026-03-16T02:47:47.737711,13037,23.284,58.687,53.375,20.312,53.375
2026-03-16T02:52:54.025985,13048,22.965,58.625,53.625,20.375,53.625
2026-03-16T02:58:00.291894,13042,22.325,58.562,53.875,20.375,53.875
