timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-03-29T00:00:16.703866,13004,23.284,74.687,68.437,20.5,68.437
2026-03-29T00:05:23.113037,12993,23.924,74.5,68.25,20.5,68.25
2026-03-29T00:10:29.510664,13004,23.284,74.375,68.125,20.437,68.125
2026-03-29T00:15:35.887884,12981,23.604,74.25,68.0,20.5,68.0
2026-03-29T00:20:42.267032,13009,22.965,74.062,67.937,20.562,67.937
2026-03-29T00:25:48.634755,12987,23.284,73.875,67.75,20.562,67.75
2026-03-29T00:30:54.984669,12965,23.604,73.75,67.5,20.562,67.5
2026-03-29T00:36:01.358854,12965,24.244,73.562,67.5,20.625,67.5
2026-03-29T00:41:07.716045,12987,22.645,73.375,67.437,20.625,67.437
2026-03-29T00:46:14.081760,13009,22.645,73.25,67.375,20.625,67.375
2026-03-29T00:51:20.448279,13009,22.965,73.062,66.937,20.687,66.937
2026-03-29T00:56:26.814975,12987,22.965,72.937,66.625,20.687,66.625
2026-03-29T01:01:33.179083,13004,22.965,72.75,66.625,20.75,66.625
2026-03-29T01:06:39.545114,12981,22.965,72.625,66.562,20.812,66.562
2026-03-29T01:11:45.902978,12993,22.965,72.5,66.562,20.75,66.562
2026-03-29T01:16:52.242181,12965,23.284,72.312,66.375,20.75,66.375
2026-03-29T01:21:58.581694,12998,22.645,72.125,66.25,20.875,66.25
2026-03-29T01:27:04.911704,12937,22.965,72.0,66.25,20.937,66.25
2026-03-29T01:32:11.242661,12998,22.645,71.875,66.0,21.0,66.0
2026-03-29T01:37:17.575515,12943,23.284,71.75,65.875,21.0,65.875
2026-03-29T01:42:23.925646,12948,23.284,71.562,65.375,21.0,65.375
2026-03-29T01:47:30.269314,12998,22.645,71.437,65.312,21.062,65.312
2026-03-29T01:52:36.638978,12943,23.604,71.312,65.312,21.125,65.312
2026-03-29T01:57:43.032011,12959,22.645,71.125,65.062,21.25,65.062
2026-03-29T02:02:49.520970,12981,22.965,71.0,65.187,21.312,65.187
2026-03-29T02:07:55.942835,12887,24.244,70.875,65.187,21.312,65.187
2026-03-29T02:13:02.384694,12954,23.284,70.687,64.875,21.375,64.875
2026-03-29T02:18:08.819951,12987,23.284,70.562,64.875,21.437,64.875
2026-03-29T02:23:15.249953,12937,23.604,70.437,64.625,21.5,64.625
2026-03-29T02:28:21.706609,12965,23.284,70.312,64.5,21.437,64.5
2026-03-29T02:33:28.191109,12987,23.284,70.187,64.5,21.5,64.5
2026-03-29T02:38:34.665478,12943,23.284,70.062,64.062,21.562,64.062
2026-03-29T02:43:41.128916,12943,24.244,69.937,64.25,21.625,64.25
2026-03-29T02:48:47.587386,12954,23.604,69.75,64.125,21.687,64.125
2026-03-29T02:53:54.054055,12965,23.284,69.625,64.062,21.75,64.062
2026-03-29T02:59:00.544590,12954,23.604,69.562,64.0,21.687,64.0
2026-03-29T03:04:07.044585,12959,23.604,69.375,63.75,21.625,63.75
2026-03-29T03:09:13.538842,12976,23.284,69.25,63.75,21.625,63.75
2026-03-29T03:14:20.023291,12926,23.924,69.125,63.562,21.625,63.562
2026-03-29T03:19:26.454839,12943,23.284,69.062,63.437,21.625,63.437
2026-03-29T03:24:32.854104,12948,22.645,68.875,63.375,21.625,63.375
2026-03-29T03:29:39.242863,12932,23.284,68.75,63.25,21.687,63.25
2026-03-29T03:34:45.616493,12965,22.645,68.687,62.875,21.625,62.875
2026-03-29T03:39:51.962294,12965,22.645,68.5,62.562,21.5,62.562
2026-03-29T03:44:58.302226,12948,22.645,68.437,62.812,21.437,62.812
2026-03-29T03:50:04.639982,12959,22.645,68.312,62.687,21.437,62.687
2026-03-29T03:55:11.013153,12959,22.965,68.187,62.5,21.437,62.5
2026-03-29T04:00:17.421209,12915,24.244,68.062,62.437,21.5,62.437
2026-03-29T04:05:23.839552,12915,23.284,67.937,62.25,21.437,62.25
2026-03-29T04:10:30.273219,12959,23.284,67.875,62.0,21.375,62.0
2026-03-29T04:15:36.727758,12954,23.924,67.75,62.0,21.375,62.0
2026-03-29T04:20:43.168915,12904,23.604,67.562,62.0,21.437,62.0
2026-03-29T04:25:49.583023,12932,22.965,67.5,61.937,21.5,61.937
2026-03-29T04:30:55.973359,12898,22.645,67.375,61.875,21.5,61.875
2026-03-29T04:36:02.371628,12932,23.604,67.25,61.75,21.437,61.75
2026-03-29T04:41:08.759314,12965,22.645,67.187,61.687,21.437,61.687
2026-03-29T04:46:15.151408,12932,22.645,67.062,61.5,21.437,61.5
2026-03-29T04:51:21.537165,12932,22.325,66.937,61.25,21.187,61.25
2026-03-29T04:56:27.899919,12920,22.645,66.875,61.125,21.125,61.125
2026-03-29T05:01:34.221068,12954,22.325,66.75,61.062,21.0,61.062
2026-03-29T05:06:40.519331,12932,22.965,66.625,60.75,20.75,60.75
2026-03-29T05:11:46.775097,12943,21.686,66.562,60.812,20.5,60.812
2026-03-29T05:16:53.023962,12932,22.325,66.437,60.562,20.312,60.562
2026-03-29T05:21:59.277646,12954,21.686,66.312,60.437,20.187,60.437
2026-03-29T05:27:05.526904,12954,22.005,66.187,60.5,20.187,60.5
2026-03-29T05:32:11.763032,12920,22.965,66.125,60.625,20.25,60.625
2026-03-29T05:37:17.993140,12932,22.325,66.0,60.437,20.312,60.437
2026-03-29T05:42:24.242680,12887,22.005,65.937,60.0,20.375,60.0
2026-03-29T05:47:30.459166,12959,21.686,65.812,59.687,20.312,59.687
2026-03-29T05:52:36.698444,12948,22.325,65.687,59.875,20.25,59.875
2026-03-29T05:57:42.940495,12882,22.325,65.625,60.0,20.312,60.0
2026-03-29T06:02:49.222876,12954,22.645,65.562,59.812,20.375,59.812
2026-03-29T06:07:55.571164,12937,22.645,65.437,60.0,20.5,60.0
2026-03-29T06:13:02.005821,12976,23.284,65.312,59.625,20.625,59.625
2026-03-29T06:18:08.518537,13009,23.924,65.25,59.312,20.625,59.312
2026-03-29T06:23:15.118732,13103,24.563,65.187,59.562,20.562,59.562
2026-03-29T06:28:21.773782,13142,24.883,65.062,59.562,20.562,59.562
2026-03-29T06:33:28.503020,13259,24.883,65.0,59.312,20.625,59.312
2026-03-29T06:38:35.312153,13414,26.482,64.937,59.125,20.562,59.125
2026-03-29T06:43:42.177774,13481,26.482,64.812,59.25,20.562,59.25
2026-03-29T06:48:49.151737,13569,26.802,64.687,59.312,20.75,59.312
2026-03-29T06:53:56.207939,13636,27.122,64.625,59.125,20.937,59.125
2026-03-29T06:59:03.357290,13636,27.761,64.625,59.062,21.125,59.062
2026-03-29T07:04:10.571417,13658,28.72,64.5,58.937,21.375,58.937
2026-03-29T07:09:17.791005,13625,28.72,64.5,59.062,21.562,59.062
2026-03-29T07:14:25.024984,13630,29.68,64.375,59.125,21.75,59.125
2026-03-29T07:19:32.277856,13553,28.72,64.25,59.0,21.875,59.0
2026-03-29T07:24:39.555351,13625,29.36,64.187,58.812,22.062,58.812
2026-03-29T07:29:46.841415,13586,28.401,64.125,58.687,22.25,58.687
2026-03-29T07:34:54.116209,13614,29.36,64.062,58.5,22.375,58.5
2026-03-29T07:40:01.417359,13664,29.04,64.0,58.437,22.562,58.437
2026-03-29T07:45:08.780083,13708,29.36,63.937,58.5,22.625,58.5
2026-03-29T07:50:16.226600,13808,30.319,63.875,58.5,22.75,58.5
2026-03-29T07:55:23.776444,13885,31.279,63.812,58.562,22.937,58.562
2026-03-29T08:00:31.424376,14030,31.918,63.687,58.5,23.125,58.5
2026-03-29T08:05:39.205004,14113,32.558,63.687,58.187,23.312,58.187
2026-03-29T08:10:47.087839,14179,32.877,63.625,57.875,23.437,57.875
2026-03-29T08:15:55.068114,14035,33.837,63.562,58.0,23.625,58.0
2026-03-29T08:21:02.989155,13697,32.558,63.437,58.0,23.625,58.0
2026-03-29T08:26:10.730303,13697,31.918,63.437,57.875,23.687,57.875
2026-03-29T08:31:18.359866,13713,31.598,63.312,57.562,23.687,57.562
2026-03-29T08:36:25.954113,13769,31.598,63.25,57.5,23.687,57.5
2026-03-29T08:41:33.596573,13985,30.959,63.187,57.5,23.687,57.5
2026-03-29T08:46:41.359024,13725,32.558,63.125,57.25,23.812,57.25
2026-03-29T08:51:49.246041,13780,33.837,63.062,57.687,23.875,57.687
2026-03-29T08:56:57.292950,13769,34.476,63.0,57.687,23.937,57.687
2026-03-29T09:02:05.452741,13769,34.796,62.937,57.5,24.062,57.5
2026-03-29T09:07:13.632539,13747,34.796,62.875,57.375,23.937,57.375
2026-03-29T09:12:21.846749,13774,35.116,62.812,57.5,24.0,57.5
2026-03-29T09:17:30.135777,13730,35.755,62.937,57.375,24.0,57.375
2026-03-29T09:22:38.508988,13730,36.715,63.0,57.437,24.062,57.437
2026-03-29T09:27:47.009228,13758,37.994,63.187,57.625,24.187,57.625
2026-03-29T09:32:55.648040,13774,38.313,63.375,57.937,24.437,57.937
2026-03-29T09:38:04.334456,13780,39.273,63.562,58.0,24.687,58.0
2026-03-29T09:43:13.049066,13791,38.633,63.812,58.125,24.75,58.125
2026-03-29T09:48:21.772978,13780,38.953,64.062,58.562,24.937,58.562
2026-03-29T09:53:30.519131,13758,39.273,64.312,58.562,25.062,58.562
2026-03-29T09:58:39.259086,13791,38.953,64.437,58.937,25.187,58.937
2026-03-29T10:03:48.058301,13780,39.593,64.687,59.25,25.375,59.25
2026-03-29T10:08:57.059996,13780,41.831,65.25,59.875,26.0,59.875
2026-03-29T10:14:06.431499,13808,44.069,66.312,60.812,26.75,60.812
2026-03-29T10:19:15.888889,13802,43.11,67.0,61.687,27.0,61.687
2026-03-29T10:24:25.190400,13758,42.79,67.25,62.187,26.937,62.187
2026-03-29T10:29:34.494599,13752,43.11,67.75,62.437,26.812,62.437
2026-03-29T10:34:43.902513,13736,44.389,68.25,63.062,27.062,63.062
2026-03-29T10:39:53.378695,13780,43.75,68.75,63.687,27.375,63.687
2026-03-29T10:45:02.843490,13741,44.709,69.125,63.937,27.312,63.937
2026-03-29T10:50:12.286586,13769,43.43,69.562,64.5,27.375,64.5
