timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-04-01T00:04:26.504470,13054,23.284,69.812,63.0,21.25,63.0
2026-04-01T00:09:32.826482,12998,23.924,69.625,63.437,21.25,63.437
2026-04-01T00:14:39.131833,13037,23.284,69.5,63.25,21.25,63.25
2026-04-01T00:19:45.451603,13015,23.604,69.312,63.0,21.187,63.0
2026-04-01T00:24:51.768305,13048,22.965,69.187,62.687,21.187,62.687
2026-04-01T00:29:58.103199,12993,23.284,69.062,62.875,21.125,62.875
2026-04-01T00:35:04.427647,12987,23.284,68.937,63.062,21.187,63.062
2026-04-01T00:40:10.753717,12993,24.244,68.75,62.687,21.125,62.687
2026-04-01T00:45:17.092703,13042,22.965,68.625,62.5,21.062,62.5
2026-04-01T00:50:23.424808,13015,23.604,68.5,62.312,21.125,62.312
2026-04-01T00:55:29.752373,12987,23.604,68.375,62.187,21.187,62.187
2026-04-01T01:00:36.085520,13004,23.604,68.187,62.062,21.187,62.062
2026-04-01T01:05:42.428353,13009,23.284,68.062,62.062,21.25,62.062
2026-04-01T01:10:48.790423,12981,23.604,67.937,62.25,21.312,62.25
2026-04-01T01:15:55.128199,12954,23.284,67.875,62.0,21.375,62.0
2026-04-01T01:21:01.461339,13004,23.284,67.75,61.937,21.437,61.937
2026-04-01T01:26:07.789118,12987,23.924,67.562,61.562,21.437,61.562
2026-04-01T01:31:14.119827,12981,23.924,67.437,61.062,21.437,61.062
2026-04-01T01:36:20.457211,13042,23.284,67.312,61.0,21.375,61.0
2026-04-01T01:41:26.812545,13026,23.284,67.187,61.25,21.375,61.25
2026-04-01T01:46:33.155502,12970,23.604,67.062,61.437,21.375,61.437
2026-04-01T01:51:39.498091,13004,23.284,67.0,61.312,21.437,61.312
2026-04-01T01:56:45.816752,12981,22.965,66.812,61.125,21.5,61.125
2026-04-01T02:01:52.146506,12987,23.604,66.75,60.875,21.437,60.875
2026-04-01T02:06:58.476785,12954,22.645,66.562,60.562,21.312,60.562
2026-04-01T02:12:04.749844,13020,22.325,66.437,60.625,21.25,60.625
2026-04-01T02:17:11.006489,12981,23.284,66.312,60.625,21.125,60.625
2026-04-01T02:22:17.254485,13004,22.965,66.25,60.625,21.062,60.625
2026-04-01T02:27:23.462914,12981,23.284,66.125,60.562,21.062,60.562
2026-04-01T02:32:29.701881,12965,22.965,66.0,60.5,21.187,60.5
2026-04-01T02:37:35.928069,13009,22.645,65.875,60.437,21.25,60.437
2026-04-01T02:42:42.148907,12954,22.325,65.75,60.375,21.187,60.375
2026-04-01T02:47:48.370874,12993,22.325,65.625,60.062,21.125,60.062
2026-04-01T02:52:54.568172,12976,22.325,65.5,60.125,21.125,60.125
2026-04-01T02:58:00.774407,12965,22.645,65.437,60.0,21.125,60.0
2026-04-01T03:03:06.972132,12987,22.645,65.312,60.0,21.125,60.0
2026-04-01T03:08:13.186462,12965,22.325,65.25,59.812,21.125,59.812
2026-04-01T03:13:19.435890,12965,23.284,65.125,57.437,21.187,57.437
2026-04-01T03:18:25.715568,13004,22.965,65.0,58.375,21.187,58.375
2026-04-01T03:23:31.970159,12965,22.645,64.875,59.0,21.125,59.0
2026-04-01T03:28:38.206220,12943,22.325,64.75,59.062,21.187,59.062
2026-04-01T03:33:44.437925,12976,22.325,64.687,59.062,21.125,59.062
2026-04-01T03:38:50.667273,12987,22.645,64.562,59.0,21.125,59.0
2026-04-01T03:43:56.891127,12937,21.686,64.437,59.062,21.062,59.062
2026-04-01T03:49:03.101176,12998,22.005,64.312,58.75,21.0,58.75
2026-04-01T03:54:09.306756,12965,22.645,64.25,58.312,20.937,58.312
2026-04-01T03:59:15.527265,12943,22.965,64.125,58.375,20.937,58.375
2026-04-01T04:04:21.773238,12981,22.325,64.062,58.062,20.937,58.062
2026-04-01T04:09:28.033687,12915,22.325,63.937,58.375,20.937,58.375
2026-04-01T04:14:34.305891,12981,22.965,63.812,58.187,21.0,58.187
2026-04-01T04:19:40.570086,12965,22.645,63.75,58.375,21.062,58.375
2026-04-01T04:24:46.871446,12970,22.965,63.625,58.25,21.125,58.25
2026-04-01T04:29:53.172094,12943,23.284,63.562,58.187,21.187,58.187
